-2.412935 0.072437 0.099602 0.064516 0.010892 -0.079492 -0.098411 
-2.363184 0.073500 0.099383 0.060879 0.017066 -0.083954 -0.096452 
-2.313433 0.074545 0.099066 0.057108 0.023173 -0.087903 -0.093646 
-2.263682 0.075572 0.098653 0.053212 0.029189 -0.091316 -0.090017 
-2.213930 0.076580 0.098144 0.049199 0.035092 -0.094172 -0.085597 
-2.164179 0.077570 0.097539 0.045077 0.040857 -0.096452 -0.080424 
-2.114428 0.078541 0.096838 0.040857 0.046463 -0.098144 -0.074545 
-2.064677 0.079492 0.096043 0.036547 0.051887 -0.099237 -0.068011 
-2.014925 0.080424 0.095154 0.032156 0.057108 -0.099724 -0.060879 
-1.965174 0.081337 0.094172 0.027695 0.062107 -0.099602 -0.053212 
-1.915423 0.082229 0.093098 0.023173 0.066862 -0.098872 -0.045077 
-1.865672 0.083102 0.091933 0.018600 0.071357 -0.097539 -0.036547 
-1.815920 0.083954 0.090678 0.013986 0.075572 -0.095610 -0.027695 
-1.766169 0.084786 0.089334 0.009341 0.079492 -0.093098 -0.018600 
-1.716418 0.085597 0.087903 0.004676 0.083102 -0.090017 -0.009341 
-1.666667 0.086387 0.086387 0.000000 0.086387 -0.086387 -0.000000 
-1.616915 0.087156 0.084786 -0.004676 0.089334 -0.082229 0.009341 
-1.567164 0.087903 0.083102 -0.009341 0.091933 -0.077570 0.018600 
-1.517413 0.088630 0.081337 -0.013986 0.094172 -0.072437 0.027695 
-1.467662 0.089334 0.079492 -0.018600 0.096043 -0.066862 0.036547 
-1.417910 0.090017 0.077570 -0.023173 0.097539 -0.060879 0.045077 
-1.368159 0.090678 0.075572 -0.027695 0.098653 -0.054524 0.053212 
-1.318408 0.091316 0.073500 -0.032156 0.099383 -0.047837 0.060879 
-1.268657 0.091933 0.071357 -0.036547 0.099724 -0.040857 0.068011 
-1.218905 0.092526 0.069143 -0.040857 0.099675 -0.033628 0.074545 
-1.169154 0.093098 0.066862 -0.045077 0.099237 -0.026194 0.080424 
-1.119403 0.093646 0.064516 -0.049199 0.098411 -0.018600 0.085597 
-1.069652 0.094172 0.062107 -0.053212 0.097200 -0.010892 0.090017 
-1.019900 0.094674 0.059637 -0.057108 0.095610 -0.003118 0.093646 
-0.970149 0.095154 0.057108 -0.060879 0.093646 0.004676 0.096452 
-0.920398 0.095610 0.054524 -0.064516 0.091316 0.012440 0.098411 
-0.870647 0.096043 0.051887 -0.068011 0.088630 0.020129 0.099504 
-0.820896 0.096452 0.049199 -0.071357 0.085597 0.027695 0.099724 
-0.771144 0.096838 0.046463 -0.074545 0.082229 0.035092 0.099066 
-0.721393 0.097200 0.043681 -0.077570 0.078541 0.042274 0.097539 
-0.671642 0.097539 0.040857 -0.080424 0.074545 0.049199 0.095154 
-0.621891 0.097853 0.037993 -0.083102 0.070258 0.055823 0.091933 
-0.572139 0.098144 0.035092 -0.085597 0.065697 0.062107 0.087903 
-0.522388 0.098411 0.032156 -0.087903 0.060879 0.068011 0.083102 
-0.472637 0.098653 0.029189 -0.090017 0.055823 0.073500 0.077570 
-0.422886 0.098872 0.026194 -0.091933 0.050549 0.078541 0.071357 
-0.373134 0.099066 0.023173 -0.093646 0.045077 0.083102 0.064516 
-0.323383 0.099237 0.020129 -0.095154 0.039430 0.087156 0.057108 
-0.273632 0.099383 0.017066 -0.096452 0.033628 0.090678 0.049199 
-0.223881 0.099504 0.013986 -0.097539 0.027695 0.093646 0.040857 
-0.174129 0.099602 0.010892 -0.098411 0.021653 0.096043 0.032156 
-0.124378 0.099675 0.007788 -0.099066 0.015527 0.097853 0.023173 
-0.074627 0.099724 0.004676 -0.099504 0.009341 0.099066 0.013986 
-0.024876 0.099748 0.001559 -0.099724 0.003118 0.099675 0.004676 
0.024876 0.099748 -0.001559 -0.099724 -0.003118 0.099675 -0.004676 
0.074627 0.099724 -0.004676 -0.099504 -0.009341 0.099066 -0.013986 
0.124378 0.099675 -0.007788 -0.099066 -0.015527 0.097853 -0.023173 
0.174129 0.099602 -0.010892 -0.098411 -0.021653 0.096043 -0.032156 
0.223881 0.099504 -0.013986 -0.097539 -0.027695 0.093646 -0.040857 
0.273632 0.099383 -0.017066 -0.096452 -0.033628 0.090678 -0.049199 
0.323383 0.099237 -0.020129 -0.095154 -0.039430 0.087156 -0.057108 
0.373134 0.099066 -0.023173 -0.093646 -0.045077 0.083102 -0.064516 
0.422886 0.098872 -0.026194 -0.091933 -0.050549 0.078541 -0.071357 
0.472637 0.098653 -0.029189 -0.090017 -0.055823 0.073500 -0.077570 
0.522388 0.098411 -0.032156 -0.087903 -0.060879 0.068011 -0.083102 
0.572139 0.098144 -0.035092 -0.085597 -0.065697 0.062107 -0.087903 
0.621891 0.097853 -0.037993 -0.083102 -0.070258 0.055823 -0.091933 
0.671642 0.097539 -0.040857 -0.080424 -0.074545 0.049199 -0.095154 
0.721393 0.097200 -0.043681 -0.077570 -0.078541 0.042274 -0.097539 
0.771144 0.096838 -0.046463 -0.074545 -0.082229 0.035092 -0.099066 
0.820896 0.096452 -0.049199 -0.071357 -0.085597 0.027695 -0.099724 
0.870647 0.096043 -0.051887 -0.068011 -0.088630 0.020129 -0.099504 
0.920398 0.095610 -0.054524 -0.064516 -0.091316 0.012440 -0.098411 
0.970149 0.095154 -0.057108 -0.060879 -0.093646 0.004676 -0.096452 
1.019900 0.094674 -0.059637 -0.057108 -0.095610 -0.003118 -0.093646 
1.069652 0.094172 -0.062107 -0.053212 -0.097200 -0.010892 -0.090017 
1.119403 0.093646 -0.064516 -0.049199 -0.098411 -0.018600 -0.085597 
1.169154 0.093098 -0.066862 -0.045077 -0.099237 -0.026194 -0.080424 
1.218905 0.092526 -0.069143 -0.040857 -0.099675 -0.033628 -0.074545 
1.268657 0.091933 -0.071357 -0.036547 -0.099724 -0.040857 -0.068011 
1.318408 0.091316 -0.073500 -0.032156 -0.099383 -0.047837 -0.060879 
1.368159 0.090678 -0.075572 -0.027695 -0.098653 -0.054524 -0.053212 
1.417910 0.090017 -0.077570 -0.023173 -0.097539 -0.060879 -0.045077 
1.467662 0.089334 -0.079492 -0.018600 -0.096043 -0.066862 -0.036547 
1.517413 0.088630 -0.081337 -0.013986 -0.094172 -0.072437 -0.027695 
1.567164 0.087903 -0.083102 -0.009341 -0.091933 -0.077570 -0.018600 
1.616915 0.087156 -0.084786 -0.004676 -0.089334 -0.082229 -0.009341 
1.666667 0.086387 -0.086387 0.000000 -0.086387 -0.086387 -0.000000 
1.716418 0.085597 -0.087903 0.004676 -0.083102 -0.090017 0.009341 
1.766169 0.084786 -0.089334 0.009341 -0.079492 -0.093098 0.018600 
1.815920 0.083954 -0.090678 0.013986 -0.075572 -0.095610 0.027695 
1.865672 0.083102 -0.091933 0.018600 -0.071357 -0.097539 0.036547 
1.915423 0.082229 -0.093098 0.023173 -0.066862 -0.098872 0.045077 
1.965174 0.081337 -0.094172 0.027695 -0.062107 -0.099602 0.053212 
2.014925 0.080424 -0.095154 0.032156 -0.057108 -0.099724 0.060879 
2.064677 0.079492 -0.096043 0.036547 -0.051887 -0.099237 0.068011 
2.114428 0.078541 -0.096838 0.040857 -0.046463 -0.098144 0.074545 
2.164179 0.077570 -0.097539 0.045077 -0.040857 -0.096452 0.080424 
2.213930 0.076580 -0.098144 0.049199 -0.035092 -0.094172 0.085597 
2.263682 0.075572 -0.098653 0.053212 -0.029189 -0.091316 0.090017 
2.313433 0.074545 -0.099066 0.057108 -0.023173 -0.087903 0.093646 
2.363184 0.073500 -0.099383 0.060879 -0.017066 -0.083954 0.096452 
2.412935 0.072437 -0.099602 0.064516 -0.010892 -0.079492 0.098411 
2.462687 0.071357 -0.099724 0.068011 -0.004676 -0.074545 0.099504 
2.512438 0.070258 -0.099748 0.071357 0.001559 -0.069143 0.099724 
2.562189 0.069143 -0.099675 0.074545 0.007788 -0.063319 0.099066 
2.611940 0.068011 -0.099504 0.077570 0.013986 -0.057108 0.097539 
2.661692 0.066862 -0.099237 0.080424 0.020129 -0.050549 0.095154 
2.711443 0.065697 -0.098872 0.083102 0.026194 -0.043681 0.091933 
2.761194 0.064516 -0.098411 0.085597 0.032156 -0.036547 0.087903 
2.810945 0.063319 -0.097853 0.087903 0.037993 -0.029189 0.083102 
2.860697 0.062107 -0.097200 0.090017 0.043681 -0.021653 0.077570 
2.910448 0.060879 -0.096452 0.091933 0.049199 -0.013986 0.071357 
2.960199 0.059637 -0.095610 0.093646 0.054524 -0.006232 0.064516 
3.009950 0.058380 -0.094674 0.095154 0.059637 0.001559 0.057108 
3.059701 0.057108 -0.093646 0.096452 0.064516 0.009341 0.049199 
3.109453 0.055823 -0.092526 0.097539 0.069143 0.017066 0.040857 
3.159204 0.054524 -0.091316 0.098411 0.073500 0.024686 0.032156 
3.208955 0.053212 -0.090017 0.099066 0.077570 0.032156 0.023173 
3.258706 0.051887 -0.088630 0.099504 0.081337 0.039430 0.013986 
3.308458 0.050549 -0.087156 0.099724 0.084786 0.046463 0.004676 
3.358209 0.049199 -0.085597 0.099724 0.087903 0.053212 -0.004676 
3.407960 0.047837 -0.083954 0.099504 0.090678 0.059637 -0.013986 
3.457711 0.046463 -0.082229 0.099066 0.093098 0.065697 -0.023173 
3.507463 0.045077 -0.080424 0.098411 0.095154 0.071357 -0.032156 
3.557214 0.043681 -0.078541 0.097539 0.096838 0.076580 -0.040857 
3.606965 0.042274 -0.076580 0.096452 0.098144 0.081337 -0.049199 
3.656716 0.040857 -0.074545 0.095154 0.099066 0.085597 -0.057108 
3.706468 0.039430 -0.072437 0.093646 0.099602 0.089334 -0.064516 
3.756219 0.037993 -0.070258 0.091933 0.099748 0.092526 -0.071357 
3.805970 0.036547 -0.068011 0.090017 0.099504 0.095154 -0.077570 
3.855721 0.035092 -0.065697 0.087903 0.098872 0.097200 -0.083102 
3.905473 0.033628 -0.063319 0.085597 0.097853 0.098653 -0.087903 
3.955224 0.032156 -0.060879 0.083102 0.096452 0.099504 -0.091933 
4.004975 0.030676 -0.058380 0.080424 0.094674 0.099748 -0.095154 
4.054726 0.029189 -0.055823 0.077570 0.092526 0.099383 -0.097539 
4.104478 0.027695 -0.053212 0.074545 0.090017 0.098411 -0.099066 
4.154229 0.026194 -0.050549 0.071357 0.087156 0.096838 -0.099724 
4.203980 0.024686 -0.047837 0.068011 0.083954 0.094674 -0.099504 
4.253731 0.023173 -0.045077 0.064516 0.080424 0.091933 -0.098411 
4.303483 0.021653 -0.042274 0.060879 0.076580 0.088630 -0.096452 
4.353234 0.020129 -0.039430 0.057108 0.072437 0.084786 -0.093646 
4.402985 0.018600 -0.036547 0.053212 0.068011 0.080424 -0.090017 
4.452736 0.017066 -0.033628 0.049199 0.063319 0.075572 -0.085597 
4.502488 0.015527 -0.030676 0.045077 0.058380 0.070258 -0.080424 
4.552239 0.013986 -0.027695 0.040857 0.053212 0.064516 -0.074545 
4.601990 0.012440 -0.024686 0.036547 0.047837 0.058380 -0.068011 
4.651741 0.010892 -0.021653 0.032156 0.042274 0.051887 -0.060879 
4.701493 0.009341 -0.018600 0.027695 0.036547 0.045077 -0.053212 
4.751244 0.007788 -0.015527 0.023173 0.030676 0.037993 -0.045077 
4.800995 0.006232 -0.012440 0.018600 0.024686 0.030676 -0.036547 
4.850746 0.004676 -0.009341 0.013986 0.018600 0.023173 -0.027695 
4.900498 0.003118 -0.006232 0.009341 0.012440 0.015527 -0.018600 
4.950249 0.001559 -0.003118 0.004676 0.006232 0.007788 -0.009341 


-4.950249 0.002386 0.004660 -0.005616 0.008782 0.008722 -0.012683 
-4.900498 0.004768 0.009306 -0.011175 0.017445 0.017213 -0.024964 
-4.850746 0.007142 0.013924 -0.016622 0.025877 0.025258 -0.036469 
-4.800995 0.009506 0.018503 -0.021906 0.033973 0.032663 -0.046865 
-4.751244 0.011857 0.023029 -0.026982 0.041637 0.039256 -0.055864 
-4.701493 0.014189 0.027491 -0.031804 0.048781 0.044893 -0.063233 
-4.651741 0.016502 0.031879 -0.036334 0.055330 0.049459 -0.068793 
-4.601990 0.018793 0.036183 -0.040537 0.061219 0.052872 -0.072429 
-4.552239 0.021058 0.040393 -0.044384 0.066391 0.055077 -0.074082 
-4.502488 0.023295 0.044500 -0.047849 0.070803 0.056051 -0.073749 
-4.452736 0.025502 0.048497 -0.050911 0.074424 0.055800 -0.071482 
-4.402985 0.027676 0.052376 -0.053553 0.077229 0.054355 -0.067383 
-4.353234 0.029817 0.056130 -0.055765 0.079208 0.051774 -0.061595 
-4.303483 0.031921 0.059755 -0.057537 0.080357 0.048135 -0.054297 
-4.253731 0.033988 0.063244 -0.058867 0.080686 0.043535 -0.045699 
-4.203980 0.036016 0.066592 -0.059754 0.080208 0.038085 -0.036031 
-4.154229 0.038003 0.069797 -0.060203 0.078947 0.031909 -0.025540 
-4.104478 0.039948 0.072854 -0.060220 0.076934 0.025139 -0.014479 
-4.054726 0.041851 0.075760 -0.059816 0.074206 0.017913 -0.003103 
-4.004975 0.043709 0.078515 -0.059003 0.070804 0.010369 0.008340 
-3.955224 0.045523 0.081114 -0.057797 0.066774 0.002645 0.019609 
-3.905473 0.047291 0.083559 -0.056216 0.062168 -0.005123 0.030482 
-3.855721 0.049014 0.085847 -0.054278 0.057039 -0.012807 0.040754 
-3.805970 0.050690 0.087979 -0.052005 0.051441 -0.020285 0.050242 
-3.756219 0.052319 0.089955 -0.049420 0.045432 -0.027447 0.058788 
-3.706468 0.053901 0.091776 -0.046544 0.039068 -0.034191 0.066262 
-3.656716 0.055436 0.093442 -0.043403 0.032409 -0.040428 0.072559 
-3.606965 0.056924 0.094955 -0.040021 0.025510 -0.046083 0.077601 
-3.557214 0.058365 0.096317 -0.036423 0.018428 -0.051090 0.081338 
-3.507463 0.059758 0.097529 -0.032633 0.011217 -0.055401 0.083743 
-3.457711 0.061105 0.098595 -0.028676 0.003930 -0.058976 0.084816 
-3.407960 0.062405 0.099516 -0.024577 -0.003383 -0.061791 0.084578 
-3.358209 0.063659 0.100296 -0.020360 -0.010674 -0.063832 0.083069 
-3.308458 0.064867 0.100937 -0.016047 -0.017899 -0.065096 0.080349 
-3.258706 0.066030 0.101442 -0.011661 -0.025016 -0.065592 0.076491 
-3.208955 0.067148 0.101816 -0.007223 -0.031986 -0.065337 0.071582 
-3.159204 0.068222 0.102062 -0.002755 -0.038774 -0.064356 0.065721 
-3.109453 0.069252 0.102182 0.001725 -0.045348 -0.062682 0.059011 
-3.059701 0.070240 0.102182 0.006198 -0.051681 -0.060354 0.051563 
-3.009950 0.071187 0.102064 0.010646 -0.057746 -0.057417 0.043490 
-2.960199 0.072091 0.101833 0.015055 -0.063522 -0.053919 0.034909 
-2.910448 0.072956 0.101493 0.019409 -0.068991 -0.049912 0.025931 
-2.860697 0.073781 0.101048 0.023694 -0.074137 -0.045448 0.016669 
-2.810945 0.074568 0.100501 0.027899 -0.078948 -0.040583 0.007231 
-2.761194 0.075318 0.099857 0.032012 -0.083414 -0.035372 -0.002281 
-2.711443 0.076030 0.099120 0.036024 -0.087530 -0.029871 -0.011770 
-2.661692 0.076707 0.098293 0.039926 -0.091290 -0.024132 -0.021147 
-2.611940 0.077350 0.097381 0.043711 -0.094692 -0.018209 -0.030331 
-2.562189 0.077958 0.096388 0.047371 -0.097738 -0.012152 -0.039247 
-2.512438 0.078534 0.095317 0.050903 -0.100430 -0.006009 -0.047830 
-2.462687 0.079079 0.094173 0.054300 -0.102772 0.000175 -0.056022 
-2.412935 0.079593 0.092958 0.057561 -0.104769 0.006358 -0.063775 
-2.363184 0.080077 0.091677 0.060683 -0.106429 0.012501 -0.071048 
-2.313433 0.080533 0.090334 0.063664 -0.107761 0.018568 -0.077807 
-2.263682 0.080961 0.088931 0.066503 -0.108775 0.024529 -0.084027 
-2.213930 0.081363 0.087473 0.069201 -0.109480 0.030353 -0.089691 
-2.164179 0.081740 0.085962 0.071758 -0.109890 0.036018 -0.094786 
-2.114428 0.082092 0.084401 0.074175 -0.110014 0.041500 -0.099306 
-2.064677 0.082421 0.082795 0.076454 -0.109868 0.046782 -0.103252 
-2.014925 0.082727 0.081145 0.078598 -0.109462 0.051849 -0.106629 
-1.965174 0.083012 0.079455 0.080609 -0.108811 0.056689 -0.109445 
-1.915423 0.083276 0.077727 0.082491 -0.107928 0.061292 -0.111715 
-1.865672 0.083521 0.075964 0.084247 -0.106826 0.065653 -0.113454 
-1.815920 0.083748 0.074169 0.085882 -0.105519 0.069767 -0.114683 
-1.766169 0.083956 0.072344 0.087398 -0.104020 0.073633 -0.115422 
-1.716418 0.084148 0.070491 0.088801 -0.102341 0.077252 -0.115695 
-1.666667 0.084325 0.068612 0.090096 -0.100495 0.080624 -0.115527 
-1.616915 0.084486 0.066711 0.091286 -0.098496 0.083755 -0.114943 
-1.567164 0.084633 0.064788 0.092378 -0.096354 0.086649 -0.113971 
-1.517413 0.084767 0.062845 0.093374 -0.094081 0.089314 -0.112637 
-1.467662 0.084889 0.060885 0.094282 -0.091689 0.091757 -0.110966 
-1.417910 0.084999 0.058909 0.095105 -0.089187 0.093986 -0.108987 
-1.368159 0.085098 0.056918 0.095849 -0.086586 0.096012 -0.106723 
-1.318408 0.085187 0.054914 0.096517 -0.083896 0.097843 -0.104202 
-1.268657 0.085266 0.052898 0.097117 -0.081125 0.099491 -0.101445 
-1.218905 0.085336 0.050872 0.097651 -0.078282 0.100965 -0.098477 
-1.169154 0.085399 0.048837 0.098125 -0.075374 0.102278 -0.095320 
-1.119403 0.085454 0.046793 0.098543 -0.072410 0.103440 -0.091993 
-1.069652 0.085502 0.044743 0.098909 -0.069395 0.104461 -0.088518 
-1.019900 0.085544 0.042686 0.099229 -0.066337 0.105354 -0.084911 
-0.970149 0.085580 0.040623 0.099505 -0.063240 0.106128 -0.081190 
-0.920398 0.085612 0.038556 0.099743 -0.060110 0.106794 -0.077369 
-0.870647 0.085638 0.036485 0.099945 -0.056952 0.107362 -0.073464 
-0.820896 0.085660 0.034410 0.100116 -0.053771 0.107842 -0.069486 
-0.771144 0.085679 0.032333 0.100258 -0.050569 0.108244 -0.065448 
-0.721393 0.085695 0.030253 0.100376 -0.047350 0.108575 -0.061359 
-0.671642 0.085707 0.028171 0.100472 -0.044118 0.108846 -0.057229 
-0.621891 0.085717 0.026088 0.100549 -0.040875 0.109063 -0.053065 
-0.572139 0.085725 0.024004 0.100610 -0.037623 0.109235 -0.048874 
-0.522388 0.085731 0.021918 0.100657 -0.034364 0.109367 -0.044663 
-0.472637 0.085736 0.019832 0.100692 -0.031100 0.109468 -0.040435 
-0.422886 0.085739 0.017745 0.100718 -0.027831 0.109541 -0.036196 
-0.373134 0.085742 0.015658 0.100737 -0.024561 0.109593 -0.031948 
-0.323383 0.085743 0.013571 0.100749 -0.021288 0.109629 -0.027695 
-0.273632 0.085744 0.011483 0.100757 -0.018014 0.109651 -0.023437 
-0.223881 0.085745 0.009395 0.100762 -0.014739 0.109665 -0.019178 
-0.174129 0.085745 0.007307 0.100765 -0.011464 0.109672 -0.014917 
-0.124378 0.085745 0.005220 0.100766 -0.008189 0.109676 -0.010655 
-0.074627 0.085746 0.003132 0.100766 -0.004913 0.109677 -0.006393 
-0.024876 0.085746 0.001044 0.100766 -0.001638 0.109677 -0.002131 
0.024876 0.085746 -0.001044 0.100766 0.001638 0.109677 0.002131 
0.074627 0.085746 -0.003132 0.100766 0.004913 0.109677 0.006393 
0.124378 0.085745 -0.005220 0.100766 0.008189 0.109676 0.010655 
0.174129 0.085745 -0.007307 0.100765 0.011464 0.109672 0.014917 
0.223881 0.085745 -0.009395 0.100762 0.014739 0.109665 0.019178 
0.273632 0.085744 -0.011483 0.100757 0.018014 0.109651 0.023437 
0.323383 0.085743 -0.013571 0.100749 0.021288 0.109629 0.027695 
0.373134 0.085742 -0.015658 0.100737 0.024561 0.109593 0.031948 
0.422886 0.085739 -0.017745 0.100718 0.027831 0.109541 0.036196 
0.472637 0.085736 -0.019832 0.100692 0.031100 0.109468 0.040435 
0.522388 0.085731 -0.021918 0.100657 0.034364 0.109367 0.044663 
0.572139 0.085725 -0.024004 0.100610 0.037623 0.109235 0.048874 
0.621891 0.085717 -0.026088 0.100549 0.040875 0.109063 0.053065 
0.671642 0.085707 -0.028171 0.100472 0.044118 0.108846 0.057229 
0.721393 0.085695 -0.030253 0.100376 0.047350 0.108575 0.061359 
0.771144 0.085679 -0.032333 0.100258 0.050569 0.108244 0.065448 
0.820896 0.085660 -0.034410 0.100116 0.053771 0.107842 0.069486 
0.870647 0.085638 -0.036485 0.099945 0.056952 0.107362 0.073464 
0.920398 0.085612 -0.038556 0.099743 0.060110 0.106794 0.077369 
0.970149 0.085580 -0.040623 0.099505 0.063240 0.106128 0.081190 
1.019900 0.085544 -0.042686 0.099229 0.066337 0.105354 0.084911 
1.069652 0.085502 -0.044743 0.098909 0.069395 0.104461 0.088518 
1.119403 0.085454 -0.046793 0.098543 0.072410 0.103440 0.091993 
1.169154 0.085399 -0.048837 0.098125 0.075374 0.102278 0.095320 
1.218905 0.085336 -0.050872 0.097651 0.078282 0.100965 0.098477 
1.268657 0.085266 -0.052898 0.097117 0.081125 0.099491 0.101445 
1.318408 0.085187 -0.054914 0.096517 0.083896 0.097843 0.104202 
1.368159 0.085098 -0.056918 0.095849 0.086586 0.096012 0.106723 
1.417910 0.084999 -0.058909 0.095105 0.089187 0.093986 0.108987 
1.467662 0.084889 -0.060885 0.094282 0.091689 0.091757 0.110966 
1.517413 0.084767 -0.062845 0.093374 0.094081 0.089314 0.112637 
1.567164 0.084633 -0.064788 0.092378 0.096354 0.086649 0.113971 
1.616915 0.084486 -0.066711 0.091286 0.098496 0.083755 0.114943 
1.666667 0.084325 -0.068612 0.090096 0.100495 0.080624 0.115527 
1.716418 0.084148 -0.070491 0.088801 0.102341 0.077252 0.115695 
1.766169 0.083956 -0.072344 0.087398 0.104020 0.073633 0.115422 
1.815920 0.083748 -0.074169 0.085882 0.105519 0.069767 0.114683 
1.865672 0.083521 -0.075964 0.084247 0.106826 0.065653 0.113454 
1.915423 0.083276 -0.077727 0.082491 0.107928 0.061292 0.111715 
1.965174 0.083012 -0.079455 0.080609 0.108811 0.056689 0.109445 
2.014925 0.082727 -0.081145 0.078598 0.109462 0.051849 0.106629 
2.064677 0.082421 -0.082795 0.076454 0.109868 0.046782 0.103252 
2.114428 0.082092 -0.084401 0.074175 0.110014 0.041500 0.099306 
2.164179 0.081740 -0.085962 0.071758 0.109890 0.036018 0.094786 
2.213930 0.081363 -0.087473 0.069201 0.109480 0.030353 0.089691 
2.263682 0.080961 -0.088931 0.066503 0.108775 0.024529 0.084027 
2.313433 0.080533 -0.090334 0.063664 0.107761 0.018568 0.077807 
2.363184 0.080077 -0.091677 0.060683 0.106429 0.012501 0.071048 
2.412935 0.079593 -0.092958 0.057561 0.104769 0.006358 0.063775 
2.462687 0.079079 -0.094173 0.054300 0.102772 0.000175 0.056022 
2.512438 0.078534 -0.095317 0.050903 0.100430 -0.006009 0.047830 
2.562189 0.077958 -0.096388 0.047371 0.097738 -0.012152 0.039247 
2.611940 0.077350 -0.097381 0.043711 0.094692 -0.018209 0.030331 
2.661692 0.076707 -0.098293 0.039926 0.091290 -0.024132 0.021147 
2.711443 0.076030 -0.099120 0.036024 0.087530 -0.029871 0.011770 
2.761194 0.075318 -0.099857 0.032012 0.083414 -0.035372 0.002281 
2.810945 0.074568 -0.100501 0.027899 0.078948 -0.040583 -0.007231 
2.860697 0.073781 -0.101048 0.023694 0.074137 -0.045448 -0.016669 
2.910448 0.072956 -0.101493 0.019409 0.068991 -0.049912 -0.025931 
2.960199 0.072091 -0.101833 0.015055 0.063522 -0.053919 -0.034909 
3.009950 0.071187 -0.102064 0.010646 0.057746 -0.057417 -0.043490 
3.059701 0.070240 -0.102182 0.006198 0.051681 -0.060354 -0.051563 
