D[w][0]		D[w][w]
0.1839397206	0.1839397206
0.2273051435	0.2417602845
0.2198339234	0.2157157321
0.2193509579	0.2193701669
0.2193835798	0.2194097488
0.2193839324	0.2193828331
0.2193839343	0.2193839414
0.2193839344	0.2193839345
