D[w][0]		D[w][w]
-2.7932066937	-2.7932066937
-2.3966034462	-2.2644023637
-2.2852177581	-2.2470016508
-2.2563258990	-2.2465960135
-2.2490302656	-2.2465917462
-2.2472016745	-2.2465917245
-2.2467442304	-2.2465917226
-2.2466298502	-2.2465917217
-2.2466012536	-2.2465917212
-2.2465941041	-2.2465917210
-2.2465923167	-2.2465917208
-2.2465918698	-2.2465917208
-2.2465917580	-2.2465917208
-2.2465917301	-2.2465917207
-2.2465917231	-2.2465917207
-2.2465917213	-2.2465917207
